epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_sensitivity,val_specificity,val_auc,test_accuracy,test_auc,lr
83,0.0018,0.9993,0.0251,0.9936,1.0,0.9751,0.9956,0.8061,0.7974,1.220703125e-08
84,0.0015,0.9995,0.0332,0.9872,0.9897,0.9801,0.9969,0.8446,0.8344,1.220703125e-08
85,0.0018,0.9995,0.0289,0.9911,0.9948,0.9801,0.9959,0.8285,0.8215,1.220703125e-08
86,0.0016,0.9995,0.0332,0.9872,0.9897,0.9801,0.9962,0.8397,0.8302,1.220703125e-08
87,0.0019,0.9995,0.0339,0.9872,0.9897,0.9801,0.9965,0.8446,0.8355,1.220703125e-08
88,0.0041,0.9993,0.0311,0.9885,0.9914,0.9801,0.9962,0.8333,0.8246,1.220703125e-08
89,0.0018,0.9995,0.0298,0.9911,0.9948,0.9801,0.996,0.8301,0.8233,1.220703125e-08
90,0.0019,0.9995,0.0251,0.9936,1.0,0.9751,0.9957,0.8109,0.8058,1.220703125e-08
91,0.0015,0.9995,0.0341,0.9872,0.9897,0.9801,0.9966,0.8478,0.8383,1.220703125e-08
92,0.0017,0.9995,0.027,0.9923,0.9983,0.9751,0.9958,0.8189,0.813,1.220703125e-08
93,0.0016,0.9995,0.0326,0.9872,0.9897,0.9801,0.9966,0.8381,0.8339,1.220703125e-08
94,0.0018,0.9995,0.0307,0.9872,0.9897,0.9801,0.9966,0.8333,0.8273,1.220703125e-08
95,0.0016,0.9995,0.0319,0.9872,0.9897,0.9801,0.9964,0.8365,0.8333,1.220703125e-08
96,0.0071,0.9989,0.0303,0.9898,0.9931,0.9801,0.9963,0.8317,0.8259,1.220703125e-08
97,0.0023,0.9995,0.0345,0.9872,0.9897,0.9801,0.9965,0.851,0.8404,1.220703125e-08
98,0.0054,0.9991,0.0362,0.9872,0.9897,0.9801,0.9971,0.8494,0.8448,1.220703125e-08
99,0.0018,0.9995,0.0275,0.9911,0.9966,0.9751,0.9957,0.8253,0.8127,1.220703125e-08
100,0.0017,0.9995,0.0295,0.9898,0.9931,0.9801,0.9961,0.8301,0.8247,1.220703125e-08
