epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_sensitivity,val_specificity,val_auc,test_accuracy,test_auc,lr
26,0.0006,1.0,0.0348,0.9898,0.9948,0.9751,0.9992,0.8333,0.9335,1.25e-05
27,0.0004,1.0,0.0358,0.9898,0.9931,0.9801,0.9992,0.8494,0.944,6.25e-06
28,0.0005,1.0,0.0348,0.9898,0.9948,0.9751,0.9992,0.8365,0.9362,6.25e-06
29,0.0006,1.0,0.0348,0.9898,0.9931,0.9801,0.9992,0.8365,0.9336,6.25e-06
30,0.0004,1.0,0.0343,0.9898,0.9931,0.9801,0.9992,0.8429,0.9363,6.25e-06
31,0.0005,1.0,0.034,0.9911,0.9948,0.9801,0.9992,0.8381,0.9329,3.125e-06
32,0.0005,1.0,0.0355,0.9885,0.9948,0.9701,0.9992,0.8301,0.9277,3.125e-06
33,0.0004,1.0,0.035,0.9885,0.9948,0.9701,0.9992,0.8285,0.9279,3.125e-06
34,0.0006,1.0,0.0364,0.9885,0.9948,0.9701,0.9992,0.8269,0.9212,3.125e-06
35,0.0004,1.0,0.0344,0.9898,0.9931,0.9801,0.9992,0.8413,0.9385,1.5625e-06
36,0.0006,1.0,0.0342,0.9898,0.9948,0.9751,0.9992,0.8365,0.9328,1.5625e-06
37,0.0004,1.0,0.0363,0.9898,0.9931,0.9801,0.9992,0.8478,0.9424,1.5625e-06
38,0.0004,1.0,0.0356,0.9898,0.9931,0.9801,0.9992,0.8462,0.9415,1.5625e-06
39,0.0004,1.0,0.0355,0.9898,0.9931,0.9801,0.9992,0.8462,0.9398,7.8125e-07
40,0.0005,1.0,0.0348,0.9898,0.9931,0.9801,0.9992,0.8381,0.933,7.8125e-07
41,0.0005,1.0,0.035,0.9898,0.9931,0.9801,0.9992,0.8397,0.9355,7.8125e-07
42,0.0004,1.0,0.0355,0.9898,0.9931,0.9801,0.9992,0.8446,0.9374,7.8125e-07
43,0.0006,1.0,0.0347,0.9898,0.9931,0.9801,0.9992,0.8397,0.9336,3.90625e-07
44,0.0004,1.0,0.0344,0.9898,0.9931,0.9801,0.9992,0.8381,0.9348,3.90625e-07
45,0.0006,1.0,0.0362,0.9898,0.9931,0.9801,0.9992,0.8446,0.936,3.90625e-07
46,0.0005,1.0,0.0358,0.9885,0.9948,0.9701,0.9993,0.8269,0.9247,3.90625e-07
47,0.0004,1.0,0.035,0.9885,0.9948,0.9701,0.9992,0.8317,0.9273,1.953125e-07
48,0.0004,1.0,0.0341,0.9911,0.9948,0.9801,0.9992,0.8381,0.9329,1.953125e-07
49,0.0005,1.0,0.0368,0.9847,0.9863,0.9801,0.9992,0.8494,0.9458,1.953125e-07
50,0.0004,1.0,0.0347,0.9898,0.9931,0.9801,0.9992,0.8397,0.9357,1.953125e-07
51,0.0005,1.0,0.0345,0.9898,0.9931,0.9801,0.9992,0.8413,0.9369,9.765625e-08
52,0.0004,1.0,0.035,0.9898,0.9948,0.9751,0.9992,0.8349,0.9285,9.765625e-08
53,0.0006,1.0,0.0353,0.9885,0.9948,0.9701,0.9992,0.8269,0.9231,9.765625e-08
54,0.0006,1.0,0.0348,0.9898,0.9948,0.9751,0.9992,0.8317,0.9292,9.765625e-08
55,0.0004,1.0,0.0344,0.9898,0.9931,0.9801,0.9992,0.8381,0.9332,4.8828125e-08
56,0.0004,1.0,0.0343,0.9898,0.9931,0.9801,0.9992,0.8381,0.9335,4.8828125e-08
57,0.0005,1.0,0.0346,0.9898,0.9948,0.9751,0.9992,0.8349,0.929,4.8828125e-08
58,0.0005,1.0,0.0348,0.9898,0.9931,0.9801,0.9992,0.8381,0.9374,4.8828125e-08
59,0.0005,1.0,0.035,0.9898,0.9948,0.9751,0.9992,0.8349,0.9295,2.44140625e-08
60,0.0005,1.0,0.0353,0.9898,0.9931,0.9801,0.9992,0.8462,0.9402,2.44140625e-08
61,0.0004,1.0,0.0347,0.9885,0.9948,0.9701,0.9992,0.8317,0.9291,2.44140625e-08
62,0.0004,1.0,0.0344,0.9898,0.9948,0.9751,0.9992,0.8349,0.9313,2.44140625e-08
63,0.0004,1.0,0.0347,0.9898,0.9948,0.9751,0.9992,0.8349,0.9324,1.220703125e-08
64,0.0007,1.0,0.0357,0.9898,0.9931,0.9801,0.9992,0.8413,0.9389,1.220703125e-08
65,0.0005,1.0,0.0361,0.9872,0.9948,0.9652,0.9992,0.8253,0.9245,1.220703125e-08
66,0.0005,1.0,0.0368,0.9872,0.9948,0.9652,0.9992,0.8237,0.9199,1.220703125e-08
67,0.0004,1.0,0.035,0.9898,0.9931,0.9801,0.9992,0.8429,0.9365,1.220703125e-08
68,0.0006,1.0,0.0349,0.9898,0.9931,0.9801,0.9992,0.8462,0.9413,1.220703125e-08
69,0.0005,1.0,0.0379,0.986,0.9948,0.9602,0.9992,0.8189,0.9192,1.220703125e-08
70,0.0005,1.0,0.0358,0.9898,0.9931,0.9801,0.9992,0.8462,0.9416,1.220703125e-08
71,0.0004,1.0,0.0357,0.9898,0.9931,0.9801,0.9992,0.8446,0.9382,1.220703125e-08
72,0.0005,1.0,0.0381,0.9834,0.9845,0.9801,0.9992,0.8526,0.9456,1.220703125e-08
73,0.0004,1.0,0.0402,0.9821,0.9828,0.9801,0.9992,0.8574,0.9509,1.220703125e-08
74,0.0005,1.0,0.0347,0.9898,0.9931,0.9801,0.9992,0.8413,0.9377,1.220703125e-08
75,0.0005,1.0,0.0351,0.9885,0.9948,0.9701,0.9992,0.8301,0.9276,1.220703125e-08
76,0.0007,1.0,0.036,0.9885,0.9948,0.9701,0.9992,0.8269,0.9236,1.220703125e-08
77,0.0004,1.0,0.0347,0.9898,0.9948,0.9751,0.9992,0.8349,0.9303,1.220703125e-08
78,0.0004,1.0,0.0346,0.9885,0.9948,0.9701,0.9992,0.8349,0.9291,1.220703125e-08
79,0.0005,1.0,0.0359,0.9898,0.9931,0.9801,0.9992,0.8478,0.9413,1.220703125e-08
80,0.0006,1.0,0.0371,0.9872,0.9948,0.9652,0.9992,0.8221,0.919,1.220703125e-08
81,0.0004,1.0,0.035,0.9885,0.9948,0.9701,0.9992,0.8285,0.9275,1.220703125e-08
82,0.0004,1.0,0.0352,0.9885,0.9948,0.9701,0.9992,0.8301,0.9271,1.220703125e-08
83,0.0007,0.9998,0.0393,0.986,0.9948,0.9602,0.9992,0.8189,0.916,1.220703125e-08
84,0.0004,1.0,0.0345,0.9898,0.9931,0.9801,0.9992,0.8446,0.9378,1.220703125e-08
85,0.0007,1.0,0.0348,0.9898,0.9948,0.9751,0.9992,0.8365,0.9323,1.220703125e-08
86,0.0004,1.0,0.0347,0.9898,0.9931,0.9801,0.9992,0.8413,0.934,1.220703125e-08
87,0.0005,1.0,0.0351,0.9898,0.9931,0.9801,0.9992,0.8446,0.9388,1.220703125e-08
88,0.0017,0.9995,0.0348,0.9885,0.9931,0.9751,0.9992,0.8349,0.93,1.220703125e-08
89,0.0005,1.0,0.0344,0.9898,0.9948,0.9751,0.9992,0.8349,0.9301,1.220703125e-08
90,0.0006,1.0,0.038,0.986,0.9948,0.9602,0.9992,0.8205,0.9195,1.220703125e-08
91,0.0004,1.0,0.035,0.9898,0.9931,0.9801,0.9992,0.8462,0.9404,1.220703125e-08
92,0.0005,1.0,0.0359,0.9885,0.9948,0.9701,0.9992,0.8269,0.9258,1.220703125e-08
93,0.0004,1.0,0.0339,0.9898,0.9931,0.9801,0.9992,0.8381,0.9387,1.220703125e-08
94,0.0004,1.0,0.0345,0.9911,0.9948,0.9801,0.9992,0.8381,0.9356,1.220703125e-08
95,0.0004,1.0,0.0342,0.9898,0.9931,0.9801,0.9992,0.8381,0.9344,1.220703125e-08
96,0.003,0.9993,0.034,0.9898,0.9948,0.9751,0.9992,0.8349,0.9299,1.220703125e-08
97,0.0007,1.0,0.0347,0.9898,0.9931,0.9801,0.9992,0.8462,0.9392,1.220703125e-08
98,0.0012,0.9995,0.0355,0.9898,0.9931,0.9801,0.9992,0.8462,0.9425,1.220703125e-08
99,0.0005,1.0,0.0353,0.9885,0.9948,0.9701,0.9992,0.8285,0.9239,1.220703125e-08
100,0.0004,1.0,0.035,0.9885,0.9931,0.9751,0.9992,0.8349,0.9307,1.220703125e-08
